1027155	22872	5
1027191	10937	5
1027191	24893	5
1027222	25000	5
1027225	22845	5
1027225	24896	5
1027225	24899	5
1027225	25000	5
1027225	25001	5
1027225	25010	5
1027225	25013	5
1027225	25074	5
1027225	25086	5
1027233	25014	5
1027233	25015	5
1027264	24899	5
1027281	15262	5
1027281	22872	5
1027281	22909	5
1027281	24151	3
1027281	25520	5
1027301	25149	5
1027360	10389	3
1027360	10470	3
1027402	10795	5
